folder,image,ground_truth,prediction,cer_score
31,50.jpg,đơn,n5,1.0
148,18.jpg,người,"ờ
(5ø",1.0
31,48.jpg,tết,+2,1.0
135,76.jpg,trợ,+2,1.0
31,46.jpg,hình,"l,",1.0
62,87.jpg,vài,(9à,1.0
62,88.jpg,mưa,vwda,1.0
16,16.jpg,nhiên,ms,1.0
97,60.jpg,dự,”.,1.0
16,22.jpg,diện,đực,1.0
97,61.jpg,hai,,1.0
62,62.jpg,chấn,xi,1.0
16,20.jpg,hùng,wewa,1.0
135,53.jpg,khi,l,1.0
62,64.jpg,và,jo,1.0
31,68.jpg,chủ,.,1.0
52,24.jpg,"khi ấy chỉ còn nghĩ đến cách phải cứu cho được thủy thủ... "". trong",,1.0
97,65.jpg,ngày,mu,1.0
74,95.jpg,thực,oule,1.0
97,66.jpg,nếu,uy,1.0
97,67.jpg,đặc,~#,1.0
31,63.jpg,săn,ác,1.0
97,68.jpg,ăn,⁄.,1.0
62,81.jpg,ty,l,1.0
62,68.jpg,không,ickữm,1.0
31,64.jpg,của,"2
6",1.0
126,79.jpg,thực,1x,1.0
72,68.jpg,tiền,h,1.0
144,66.jpg,lại,ẫí,1.0
126,78.jpg,trích,ok,1.0
135,99.jpg,4,đ,1.0
126,77.jpg,160,aco,1.0
126,76.jpg,giới,quát,1.0
126,89.jpg,chất,d_x+,1.0
52,14.jpg,lấp,í,1.0
148,10.jpg,nẵng,w“#⁄,1.0
72,55.jpg,2004,aco“,1.0
72,56.jpg,tiêm,,1.0
72,57.jpg,năm,1⁄2,1.0
72,15.jpg,2,j,1.0
72,20.jpg,chức,đu,1.0
72,70.jpg,làm,⁄_,1.0
139,61.jpg,gây,#4,1.0
72,71.jpg,cơ,(c0,1.0
72,73.jpg,luật,cc &,1.0
72,69.jpg,dịch,ðòỏa,1.0
144,1.jpg,sẽ,-,1.0
72,48.jpg,chăn,li.,1.0
126,49.jpg,chứ,„,1.0
72,50.jpg,rơi,ở,1.0
72,51.jpg,một,w@œ,1.0
126,87.jpg,rõ,áặ,1.0
126,86.jpg,ngồi,s,1.0
144,54.jpg,động,køâ4,1.0
126,85.jpg,ảnh,6,1.0
126,81.jpg,chậm,"a
&w",1.0
144,11.jpg,quyền,4e,1.0
72,52.jpg,vĩnh,65/⁄,1.0
72,63.jpg,dựng,,1.0
126,97.jpg,giờ,4a,1.0
144,65.jpg,triển,,1.0
126,95.jpg,với,b,1.0
126,92.jpg,mắt,x%,1.0
72,65.jpg,ngày,m4j,1.0
144,6.jpg,tuổi,"z
.",1.0
72,67.jpg,ký,ún,1.0
126,98.jpg,không,#42,1.0
139,71.jpg,thi,ú,1.0
139,86.jpg,vạn,,1.0
139,83.jpg,ray,_,1.0
72,99.jpg,đã,=®,1.0
72,100.jpg,lượng,,1.0
135,81.jpg,hàng,^^,1.0
8,1.jpg,không,(lu,1.0
144,72.jpg,ha,lo,1.0
72,87.jpg,ở,ô,1.0
72,74.jpg,cho,si,1.0
43,57.jpg,mà,,1.0
135,93.jpg,phước,6,1.0
43,59.jpg,cho,1.,1.0
139,82.jpg,anh,~,1.0
43,63.jpg,báo,ñoò,1.0
43,64.jpg,"được biết, trước đây do có nhiều "" khó khăn "" nên việc thanh tra, xử lý những trường",,1.0
135,91.jpg,10,jo,1.0
8,4.jpg,tài,cm,1.0
8,9.jpg,không,"lo,",1.0
72,90.jpg,hào,..,1.0
135,87.jpg,hiện,,1.0
139,56.jpg,cứu,9),1.0
139,55.jpg,làm,pì,1.0
139,68.jpg,nhất,⁄,1.0
139,67.jpg,3,ø,1.0
139,65.jpg,làm,cc,1.0
72,76.jpg,thơ,v2,1.0
72,62.jpg,tài,,1.0
144,69.jpg,"câu hỏi 27: phân tích nội dung quy luật phủ định của phủ định, từ đó rút ra ý nghĩa phương pháp luận?",,1.0
139,72.jpg,anh,vi,1.0
72,92.jpg,ủy,u,1.0
144,71.jpg,chúng,ki,1.0
135,85.jpg,lý,áí,1.0
72,93.jpg,ở,7,1.0
72,78.jpg,nhau,—,1.0
72,79.jpg,ngạc,uc.,1.0
135,82.jpg,tờ,sa,1.0
72,81.jpg,miệng,,1.0
72,96.jpg,lại,(,1.0
72,98.jpg,là,é,1.0
72,91.jpg,biển,,1.0
72,45.jpg,31,4,1.0
139,30.jpg,cấp,2.,1.0
135,88.jpg,sót,«,1.0
72,30.jpg,khá,ác,1.0
72,31.jpg,các,"_
c2",1.0
144,47.jpg,ty,w,1.0
139,41.jpg,người,a4,1.0
72,32.jpg,địa,,1.0
43,90.jpg,mua,nw,1.0
144,53.jpg,mưa,^,1.0
43,91.jpg,sơ,4ö,1.0
139,51.jpg,huyện,k~⁄^,1.0
139,50.jpg,qui,s,1.0
43,94.jpg,nhà,p,1.0
139,49.jpg,sinh,,1.0
139,47.jpg,trình,đá,1.0
139,46.jpg,khẩn,"2
vr",1.0
144,38.jpg,nhưng,lở,1.0
144,63.jpg,dịch,za,1.0
72,2.jpg,tư,",",1.0
72,10.jpg,chạy,“,1.0
144,42.jpg,vì,.,1.0
72,11.jpg,thức,{w,1.0
144,41.jpg,công,e5,1.0
72,12.jpg,độ,,1.0
135,98.jpg,tám,g—⁄,1.0
72,22.jpg,được,,1.0
144,56.jpg,tử,đổ,1.0
144,55.jpg,thế,n,1.0
139,33.jpg,ấy,“,1.0
139,23.jpg,rào,ấ,1.0
72,5.jpg,tiếp,® tøp,1.0
72,25.jpg,chúng,(la,1.0
139,22.jpg,hàng,âm,1.0
72,27.jpg,chiến,—⁄⁄2,1.0
72,28.jpg,quyết,j4,1.0
72,42.jpg,khi,lí.,1.0
135,90.jpg,của,")
ca",1.0
72,43.jpg,lại,,1.0
139,36.jpg,lui,,1.0
144,44.jpg,đến,..,1.0
43,84.jpg,nhắc,"/
s",1.0
144,27.jpg,cá,"cø,",1.0
144,26.jpg,thời,"/h
ủ)",1.0
144,52.jpg,nghiệp,,1.0
144,24.jpg,ăn,can,1.0
144,23.jpg,những,„1,1.0
144,8.jpg,đây,«22,1.0
144,7.jpg,đầu,~—,1.0
144,22.jpg,dân,tớ.,1.0
43,95.jpg,gái,ấn,1.0
43,73.jpg,trả,.,1.0
144,19.jpg,trở,.,1.0
144,18.jpg,mảng,nay,1.0
43,74.jpg,khi,,1.0
43,75.jpg,nhà hàng kiều oanh nằm ngay trung tâm,,1.0
144,17.jpg,nêu,wi,1.0
72,58.jpg,do,đu,1.0
72,46.jpg,xe,9e_,1.0
135,100.jpg,âm,⁄ñ,1.0
144,5.jpg,những,"_
tí",1.0
144,21.jpg,tháng,k 4,1.0
144,37.jpg,địa,z1,1.0
43,96.jpg,phải,-,1.0
144,48.jpg,hộ,xo,1.0
144,35.jpg,giờ,“z,1.0
144,33.jpg,giao,t6,1.0
144,31.jpg,12,4),1.0
139,45.jpg,hai,lo,1.0
72,39.jpg,trong,⁄ ty,1.0
52,13.jpg,lầy,,1.0
144,29.jpg,con,cơ~^,1.0
43,100.jpg,nghị,,1.0
52,1.jpg,đường,2k4 1,1.0
52,2.jpg,nhà,aä,1.0
52,4.jpg,đựng,kế 6,1.0
144,51.jpg,đã,mu,1.0
72,1.jpg,phương,,1.0
43,89.jpg,thì,đu,1.0
43,81.jpg,đánh,z4,1.0
43,82.jpg,nước,"⁄
wäc",1.0
144,30.jpg,có,6.,1.0
43,98.jpg,ký,lu,1.0
31,3.jpg,về,|.,1.0
31,2.jpg,thủ,⁄z.,1.0
52,34.jpg,bị,li,1.0
31,1.jpg,tiếng,,1.0
8,53.jpg,giữ,v-,1.0
139,100.jpg,đã,..,1.0
144,90.jpg,hơn,#®on,1.0
8,56.jpg,là,á&,1.0
31,5.jpg,khả,/n,1.0
52,9.jpg,không,liệu,1.0
31,19.jpg,họ,⁄&,1.0
8,58.jpg,lần,ác,1.0
31,16.jpg,bị,0,1.0
31,15.jpg,để,su,1.0
31,14.jpg,1,ặ,1.0
144,92.jpg,hưởng,#oà„,1.0
31,13.jpg,năm,hen,1.0
43,28.jpg,tại,a,1.0
31,12.jpg,"hóa ra nơi đang đứng trên đầu là một mạch nước ngầm thấm xuống nên lâu lâu lại phun nước ra như mưa. tiếng ồn từ máy khoan lẫn bụi đá đã khiến nơi cuối đường hầm này con người chỉ nhận ra nhau bằng những vạch phản quang trên áo và nếu có và nếu có nói thì như cãi nhau. tất cả 32 con người của đội khoan hầm số 1 này được chia làm bốn tổ, trong đó có ba tổ khoan và một tổ đánh mìn. mỗi ngày các tổ này thay phiên nhau cầm lái hai mũi khoan xộc thẳng vào lòng núi.",_,1.0
8,57.jpg,phạm,w^,1.0
8,44.jpg,rằng,,1.0
8,47.jpg,đụng,p⁄x,1.0
5,3.jpg,được,đà 12,1.0
5,5.jpg,việc,w@©cz,1.0
144,89.jpg,tính,.,1.0
126,14.jpg,phí,_,1.0
8,48.jpg,đến,.,1.0
8,49.jpg,hai,l,1.0
8,50.jpg,hội,1o,1.0
8,65.jpg,đang,~,1.0
126,12.jpg,đường,1w,1.0
8,100.jpg,của,")
la",1.0
139,91.jpg,nội,wớ,1.0
139,90.jpg,bà,ax,1.0
52,35.jpg,đá,.,1.0
97,1.jpg,ban,l_,1.0
8,63.jpg,000,ø22,1.0
139,89.jpg,hiếm,cc.,1.0
8,64.jpg,không,“^^,1.0
139,87.jpg,lần,k3à,1.0
8,51.jpg,dựng,ở,1.0
43,34.jpg,""" tôi không được bàn giao từ bộ trưởng cũ, những cái bộ trưởng cũ đã quyết định thì anh em cứ tiếp tục làm, có gì phát sinh mới hỏi ý kiến tôi... "".",,1.0
43,38.jpg,rên,a,1.0
16,98.jpg,cổ,sẽ,1.0
16,97.jpg,1,4,1.0
43,25.jpg,phát,ơ,1.0
43,26.jpg,bảo,l,1.0
16,80.jpg,sĩ,,1.0
16,79.jpg,thuộc,ấ®&,1.0
16,93.jpg,vừa,dư,1.0
126,9.jpg,lái,,1.0
43,13.jpg,đức,p⁄⁄,1.0
43,1.jpg,ý,”,1.0
16,90.jpg,hạ,l&,1.0
16,88.jpg,kia,“_,1.0
43,2.jpg,thịnh,“tel,1.0
43,4.jpg,nét,r«†,1.0
43,5.jpg,liên,p,1.0
16,72.jpg,hoàn,2,1.0
43,6.jpg,tịch,hi,1.0
43,11.jpg,"ông trần du lịch : "" có khi chính tình hình kinh tế quý 1 giảm sút, chúng ta",,1.0
126,8.jpg,tuổi,"5
quôi",1.0
126,4.jpg,lấy,1ã,1.0
126,3.jpg,"thích nhân ngày 8 - 3. món canh có thể hơi mặn, món cá sốt đáng lẽ phải có màu đỏ",,1.0
31,10.jpg,cứ,(,1.0
31,9.jpg,nguồn,ma,1.0
139,19.jpg,hỗ,ý.,1.0
8,69.jpg,săn chim ở cát bà,,1.0
8,71.jpg,đó,zð,1.0
31,7.jpg,phủ,ˆ,1.0
16,99.jpg,phía,ƒ hi,1.0
8,72.jpg,đón,6,1.0
8,73.jpg,nghị,wm,1.0
139,20.jpg,phát,.,1.0
8,74.jpg,đặt,zx4t,1.0
8,60.jpg,quan,ong,1.0
43,46.jpg,chúng,đá,1.0
43,47.jpg,tài,x,1.0
126,1.jpg,vũng,ú),1.0
43,48.jpg,vi,na,1.0
16,100.jpg,28,«,1.0
31,6.jpg,việc,"ä
vưc",1.0
139,77.jpg,thành,14⁄8,1.0
43,41.jpg,bộ,66,1.0
43,43.jpg,lãnh,~,1.0
139,75.jpg,nghỉ,m2la,1.0
126,51.jpg,tung,hơa,1.0
8,20.jpg,trung,—,1.0
126,65.jpg,hiến,⁄,1.0
8,21.jpg,hà,,1.0
126,64.jpg,thế,đá,1.0
126,16.jpg,hút,n7,1.0
126,62.jpg,khẳng,à,1.0
126,61.jpg,liền,co,1.0
126,59.jpg,11,áá,1.0
144,82.jpg,như,xu,1.0
126,45.jpg,thiết,,1.0
8,22.jpg,khác,/ng,1.0
8,24.jpg,nam,#⁄,1.0
8,27.jpg,để,x,1.0
126,57.jpg,ty,w,1.0
126,63.jpg,mặt,0ä,1.0
144,93.jpg,kiện,áuv.,1.0
126,71.jpg,gì,`,1.0
43,79.jpg,ban,<_,1.0
43,80.jpg,chí,_,1.0
144,94.jpg,bờ,.,1.0
126,70.jpg,hết,1,1.0
43,65.jpg,đâu,_,1.0
43,67.jpg,là,⁄,1.0
43,71.jpg,thị,du,1.0
144,96.jpg,dập,1œ,1.0
126,69.jpg,triệu,,1.0
8,12.jpg,lô,ấn,1.0
144,95.jpg,trong,z œ4,1.0
52,5.jpg,nhanh,í_,1.0
126,66.jpg,quyền,4mu/à,1.0
8,16.jpg,đến,xu,1.0
43,50.jpg,cũng,24,1.0
43,53.jpg,tôi,kh,1.0
43,54.jpg,anh,đ,1.0
43,55.jpg,trạng,,1.0
43,72.jpg,tra,2w,1.0
126,24.jpg,này,cu,1.0
72,85.jpg,trại,x2,1.0
126,23.jpg,ít,ì‡,1.0
126,33.jpg,sa,c&,1.0
126,32.jpg,lo,í,1.0
8,36.jpg,cáo,c2ocò,1.0
126,29.jpg,3,5,1.0
126,28.jpg,lâm,(2„,1.0
126,41.jpg,viện,,1.0
8,10.jpg,tuổi,4 ;,1.0
126,39.jpg,cấp,‹áí,1.0
139,99.jpg,bên,ổx,1.0
139,98.jpg,lợi,&,1.0
139,97.jpg,đi,ch,1.0
8,37.jpg,an,na,1.0
8,38.jpg,một,“ð,1.0
8,39.jpg,trong,vé,1.0
126,17.jpg,liên,/ú,1.0
8,41.jpg,tận,„,1.0
8,43.jpg,gòn,,1.0
52,16.jpg,nữa,.,1.0
144,83.jpg,đồ,ù,1.0
144,84.jpg,thợ,,1.0
52,20.jpg,đây,zø,1.0
126,56.jpg,hđnd,tù nó,1.0
144,85.jpg,quyền,2#,1.0
8,29.jpg,an,#a,1.0
126,55.jpg,chỉ,z¿,1.0
126,53.jpg,xây,_,1.0
126,38.jpg,bất,lx,1.0
16,82.jpg,để,.,1.0
126,36.jpg,ở,ä,1.0
52,19.jpg,khắc,#áx,1.0
16,85.jpg,vì,ú,1.0
8,32.jpg,vùng,l,1.0
16,84.jpg,có,cc”,1.0
8,33.jpg,thì,`,1.0
8,34.jpg,gây,ki,1.0
144,100.jpg,phân giải,,1.0
8,35.jpg,hôm,tin,1.0
8,19.jpg,nguyên,c^,1.0
8,31.jpg,từ,k,1.0
54,67.jpg,phòng,_,1.0
54,66.jpg,theo,,1.0
54,65.jpg,trong,ñ com,1.0
89,52.jpg,hoàn,mm,1.0
89,37.jpg,du,ủ,1.0
89,40.jpg,về,ớ.,1.0
101,15.jpg,hơn,12m,1.0
54,64.jpg,sông,jư,1.0
89,41.jpg,lên,z—_,1.0
89,42.jpg,cho,á,1.0
5,13.jpg,liền,"⁄
c",1.0
89,44.jpg,vĩnh,,1.0
54,62.jpg,chỉ,n,1.0
131,3.jpg,hóa,4,1.0
54,61.jpg,nước,je,1.0
131,5.jpg,việc,lũ,1.0
89,53.jpg,cư,0â,1.0
89,56.jpg,dâm,pp,1.0
89,58.jpg,thật,zaa,1.0
131,21.jpg,cánh,co k„,1.0
54,59.jpg,quyền,1w,1.0
54,63.jpg,giáp,#,1.0
89,23.jpg,trưởng,,1.0
89,25.jpg,ngoài,224,1.0
89,27.jpg,lý,;,1.0
54,80.jpg,toàn,{xù,1.0
54,78.jpg,và,w,1.0
89,28.jpg,đây,dđ,1.0
54,77.jpg,hậu,vn,1.0
89,30.jpg,trí,\,1.0
54,75.jpg,tp,i,1.0
54,74.jpg,thẳng,k,1.0
54,70.jpg,một,6,1.0
54,88.jpg,với,_,1.0
54,86.jpg,tới,+29,1.0
89,33.jpg,21,_,1.0
54,58.jpg,của,"2
ca",1.0
89,34.jpg,hội,^l&,1.0
89,36.jpg,lớn,ø&,1.0
89,87.jpg,vào,gò,1.0
54,72.jpg,là,cc,1.0
89,89.jpg,cháy,°^,1.0
89,45.jpg,ngoài,,1.0
89,48.jpg,xuồng,,1.0
89,32.jpg,cứu,"co
1",1.0
113,79.jpg,cấy,_,1.0
89,65.jpg,được,p1,1.0
54,51.jpg,như,2a,1.0
54,50.jpg,lái,„,1.0
89,67.jpg,công,tuy,1.0
54,49.jpg,hóa,à‹«,1.0
89,69.jpg,nghĩa,⁄~~,1.0
54,39.jpg,biển,,1.0
113,90.jpg,công,đoào,1.0
113,93.jpg,115,aớn,1.0
131,6.jpg,sách,jq,1.0
113,96.jpg,khá,600,1.0
54,36.jpg,cùng,2,1.0
89,85.jpg,tại,1,1.0
89,71.jpg,ngăn,wacu,1.0
54,35.jpg,nơi,nä ì,1.0
89,72.jpg,việc,nu,1.0
54,47.jpg,ảnh,_,1.0
54,45.jpg,trao,ø,1.0
89,73.jpg,ông,6e4,1.0
89,74.jpg,trọng,bà,1.0
89,77.jpg,viên,ý,1.0
54,38.jpg,trong,"\øn4,",1.0
131,8.jpg,kế,l,1.0
121,50.jpg,lại,á^‹,1.0
121,48.jpg,số,có,1.0
121,46.jpg,nhân gốc làm sụt giảm kinh tế tp. vậy nguyên nhân gốc từ đâu? viện trưởng,,1.0
121,45.jpg,xe,l/,1.0
121,57.jpg,trọng,,1.0
121,43.jpg,đang,đà “gp,1.0
131,1.jpg,vô,%`,1.0
121,42.jpg,chương,đuttvy,1.0
121,41.jpg,với,. ỉ,1.0
113,78.jpg,hóa,áo,1.0
113,82.jpg,tờ,„,1.0
121,38.jpg,đợi,_,1.0
121,37.jpg,gọi,ts,1.0
113,85.jpg,"nhu cầu nước lớn nhất, huy động nhiều đối tượng tham gia thực hiện",,1.0
113,89.jpg,trọng,,1.0
113,74.jpg,điều,"_
lo",1.0
54,55.jpg,đang,~,1.0
54,54.jpg,lặng,k,1.0
54,53.jpg,mới,„,1.0
113,76.jpg,đã,,1.0
54,52.jpg,qua,ai”,1.0
121,39.jpg,tôi,._,1.0
119,85.jpg,lại,x,1.0
119,86.jpg,hiện,tuôu,1.0
119,71.jpg,cung,_,1.0
130,88.jpg,theo,,1.0
119,75.jpg,dn,d⁄w,1.0
119,76.jpg,trong,“tơ,1.0
119,78.jpg,điểm,p0,1.0
119,89.jpg,báo,l,1.0
119,90.jpg,hi,,1.0
130,96.jpg,với,®,1.0
54,24.jpg,phạm,„#&,1.0
101,12.jpg,đầu,“^^,1.0
101,11.jpg,động,,1.0
119,80.jpg,sống,,1.0
119,81.jpg,xuống,"t
kuôn",1.0
101,8.jpg,đối,2%,1.0
119,82.jpg,thức,"2a
pc",1.0
101,7.jpg,tra,-—_,1.0
101,6.jpg,chúng,,1.0
131,32.jpg,nâng,su,1.0
121,28.jpg,phí,_”,1.0
54,94.jpg,cho,cc_—o,1.0
119,94.jpg,trường,⁄ -,1.0
101,40.jpg,chiếc,,1.0
101,39.jpg,3,ú,1.0
101,38.jpg,hải,l,1.0
130,94.jpg,3,4,1.0
101,27.jpg,việc,,1.0
101,26.jpg,vân,uc,1.0
101,25.jpg,tinh,œ5,1.0
119,52.jpg,hôm,s5,1.0
101,24.jpg,đã,ii,1.0
119,53.jpg,thứ,k,1.0
130,92.jpg,sân,ta,1.0
101,36.jpg,y,,1.0
119,40.jpg,chỉ,',1.0
101,34.jpg,phẩy,"9
ph^~",1.0
130,78.jpg,ty,_,1.0
119,63.jpg,cho,”ˆ,1.0
119,64.jpg,hẹn,,1.0
119,66.jpg,thật,à,1.0
119,68.jpg,lý,1,1.0
119,69.jpg,là,|,1.0
130,93.jpg,bắt,a/,1.0
119,70.jpg,người,,1.0
119,54.jpg,ven,92a,1.0
121,4.jpg,chỉ,.,1.0
89,1.jpg,mới,"⁄
môi",1.0
121,2.jpg,quá,a2,1.0
121,17.jpg,đường,ẳ 25,1.0
89,13.jpg,tòa,"hà,",1.0
121,16.jpg,vụ,n,1.0
121,11.jpg,xe,v2,1.0
89,16.jpg,mới,v,1.0
89,17.jpg,đưa,cu,1.0
121,26.jpg,tin,„^^,1.0
131,35.jpg,chuyện,¿4„¿,1.0
54,84.jpg,trương,,1.0
89,4.jpg,đầy,3w,1.0
54,82.jpg,ngay,m44,1.0
89,5.jpg,vùng,v kha,1.0
89,6.jpg,tháng,1,1.0
54,30.jpg,nập,—,1.0
54,28.jpg,tải,„h,1.0
89,7.jpg,hởi,-.,1.0
89,19.jpg,pháp,#ø#«,1.0
89,20.jpg,dị,“2,1.0
89,21.jpg,tại,⁄c,1.0
121,24.jpg,huống,a7,1.0
54,91.jpg,thì,ắ-,1.0
131,36.jpg,đề,_,1.0
54,90.jpg,đường,,1.0
54,89.jpg,bà,d^,1.0
101,4.jpg,lát,v5,1.0
119,87.jpg,hợp,v),1.0
101,1.jpg,trong,7#,1.0
54,100.jpg,chỗ,“tc,1.0
89,2.jpg,30,%o,1.0
131,22.jpg,chân,_l&,1.0
119,100.jpg,lâu,/v,1.0
121,35.jpg,mới,—_,1.0
121,34.jpg,những,"0ä
4",1.0
121,33.jpg,nhà,—~,1.0
89,8.jpg,những,đá,1.0
121,32.jpg,qui,g3&,1.0
89,9.jpg,đã,si,1.0
89,10.jpg,phường,øg⁄%,1.0
119,97.jpg,hưởng,"(x24,",1.0
121,31.jpg,trường,my,1.0
119,98.jpg,đón,#4,1.0
119,99.jpg,xắn,"k
na",1.0
131,25.jpg,món,6o,1.0
78,44.jpg,góp,_-,1.0
113,40.jpg,u,1,1.0
78,43.jpg,ầm,v,1.0
113,43.jpg,tờ,_,1.0
78,42.jpg,làm,p,1.0
78,57.jpg,cho,<<,1.0
78,56.jpg,phòng,62%,1.0
71,71.jpg,đã,cc,1.0
71,74.jpg,cạn,^,1.0
71,65.jpg,là,(,1.0
89,78.jpg,hải,"“
_",1.0
78,16.jpg,hợp,âu,1.0
113,7.jpg,nhiệm,»⁄á,1.0
71,89.jpg,đất,e i,1.0
71,91.jpg,tiên,..,1.0
71,76.jpg,hiện,⁄z,1.0
71,81.jpg,tổ,_,1.0
71,82.jpg,tàu,ng,1.0
71,83.jpg,trưa,-|v-,1.0
78,37.jpg,nội,wưv,1.0
71,32.jpg,đã,1x,1.0
78,49.jpg,mạng,0h,1.0
78,53.jpg,đuổi,.,1.0
71,44.jpg,thầm,/“d,1.0
121,79.jpg,con,(0),1.0
113,45.jpg,khu,#„,1.0
113,46.jpg,và,2,1.0
121,77.jpg,huyện,4,1.0
113,47.jpg,cũng,o4,1.0
113,35.jpg,vận,vy w,1.0
121,76.jpg,tức,7l,1.0
113,5.jpg,biết,5,1.0
113,36.jpg,cần,"_
can",1.0
113,55.jpg,ra,mp,1.0
113,3.jpg,đổ,l.,1.0
113,2.jpg,15,"á,",1.0
113,1.jpg,đuôi,24,1.0
113,38.jpg,mà,aaà,1.0
121,100.jpg,không,1l,1.0
113,13.jpg,8,x,1.0
113,12.jpg,tiêu,x,1.0
113,49.jpg,xử,_,1.0
113,50.jpg,người,,1.0
113,53.jpg,ý,,1.0
113,54.jpg,lãnh,122a,1.0
113,4.jpg,trưa,j2,1.0
78,19.jpg,bảy,®<^,1.0
71,42.jpg,gian,tc,1.0
71,43.jpg,và,n2,1.0
71,29.jpg,của,"2
ca",1.0
113,17.jpg,con,iay,1.0
71,92.jpg,thoại,+⁄2~⁄,1.0
113,18.jpg,do,ii,1.0
78,5.jpg,dưới mọi hình thức.,,1.0
78,4.jpg,tiền,|,1.0
78,1.jpg,hét,n,1.0
78,46.jpg,sẽ,_—,1.0
78,14.jpg,hoạt,p/,1.0
78,13.jpg,nên,(0ù,1.0
113,23.jpg,đơn,z,1.0
113,31.jpg,ý,“,1.0
113,8.jpg,thuốc,nv,1.0
113,27.jpg,lên,cc,1.0
113,26.jpg,báo,koò,1.0
71,97.jpg,mẩn,,1.0
71,96.jpg,tiếp,,1.0
71,95.jpg,đã,5,1.0
113,11.jpg,núi,ru,1.0
78,15.jpg,nước,"n dở,",1.0
78,45.jpg,như,vo,1.0
78,86.jpg,hàng,/.eđ,1.0
78,85.jpg,lý,áá,1.0
78,84.jpg,công,<<,1.0
78,33.jpg,đức,"c
„",1.0
71,33.jpg,tôi,(gì,1.0
71,35.jpg,trường,,1.0
71,84.jpg,xuồng,.,1.0
71,85.jpg,cất,(+,1.0
78,31.jpg,nghiên,~ _ v,1.0
78,21.jpg,tài,+äi¡,1.0
78,28.jpg,văn,⁄,1.0
71,86.jpg,đến,z,1.0
78,25.jpg,tiệm,v⁄,1.0
71,37.jpg,hồng,tim,1.0
78,12.jpg,khăn,,1.0
78,11.jpg,đến,—,1.0
78,10.jpg,dân,cứ,1.0
71,38.jpg,khi,[21,1.0
71,39.jpg,tới,,1.0
71,40.jpg,lời,ế;,1.0
71,41.jpg,và,ự^,1.0
78,29.jpg,nhưng,đe,1.0
113,61.jpg,lợi,tê,1.0
113,63.jpg,báo,l.,1.0
113,64.jpg,an,kw,1.0
54,9.jpg,khi,lñ,1.0
121,60.jpg,ông còn vận động để người bạn thân là trần văn trọng đang sống ở quận bình,,1.0
113,65.jpg,người,,1.0
113,48.jpg,xây,®óu,1.0
71,17.jpg,này,“,1.0
78,99.jpg,trong,veöt,1.0
78,98.jpg,số,an,1.0
71,59.jpg,các,"í
ca",1.0
71,18.jpg,lại,0a,1.0
78,93.jpg,giá,g\«é,1.0
71,5.jpg,thất,1,1.0
71,6.jpg,họ,áo,1.0
54,7.jpg,thế nào? ông lịch thông tin 16 chương trình phát triển các ngành,,1.0
54,6.jpg,cho,si,1.0
71,8.jpg,trong,á vơ,1.0
71,9.jpg,nói,sa,1.0
89,98.jpg,suy,%4,1.0
71,25.jpg,châu,"⁄%,",1.0
71,27.jpg,theo,"1⁄4,",1.0
78,97.jpg,kiện,,1.0
89,90.jpg,gần,q2^,1.0
89,91.jpg,nhân,.—_—,1.0
54,44.jpg,công,“,1.0
54,23.jpg,giấy,_,1.0
89,92.jpg,hai,_,1.0
54,20.jpg,bình,t2,1.0
54,19.jpg,biết,è,1.0
54,17.jpg,thì,4`,1.0
121,75.jpg,chú,(,1.0
121,74.jpg,gì,œ,1.0
71,2.jpg,với,w⁄\,1.0
89,93.jpg,sử,,1.0
89,79.jpg,gái,4,1.0
121,72.jpg,lên,”,1.0
54,4.jpg,đỏ,ð,1.0
89,81.jpg,và,.,1.0
54,2.jpg,lại,đo:,1.0
54,1.jpg,điều,1,1.0
78,100.jpg,nhỏ,—n,1.0
54,15.jpg,tư,1+,1.0
89,84.jpg,nào,ac,1.0
89,100.jpg,23,c2,1.0
121,73.jpg,sông,3s,1.0
113,73.jpg,ào,^^,1.0
78,60.jpg,theo,ø⁄,1.0
78,58.jpg,dân,pp,1.0
78,75.jpg,chỉ thị khẩn của chính phủ đã ban hành... kỳ trước : từ quán,,1.0
71,45.jpg,đi,#đ,1.0
71,46.jpg,liệm,pd©,1.0
71,48.jpg,giờ,y3,1.0
71,49.jpg,tùy,án,1.0
121,89.jpg,giao,ts,1.0
71,51.jpg,đồng,"c
ø",1.0
121,54.jpg,nếu,neà/,1.0
113,39.jpg,sau,co,1.0
121,88.jpg,việc,wn,1.0
121,86.jpg,mùng,,1.0
71,52.jpg,25,cc,1.0
121,84.jpg,nhiều,`,1.0
71,55.jpg,mỗi,thú,1.0
121,97.jpg,thức,1é,1.0
121,95.jpg,hcm,neơm,1.0
121,71.jpg,chợt,vn,1.0
71,56.jpg,chị,.,1.0
71,57.jpg,thắng,4,1.0
71,36.jpg,số,¬,1.0
121,53.jpg,ngủ,v6,1.0
71,11.jpg,qua,q gà,1.0
121,52.jpg,tái,,1.0
71,13.jpg,ý,/,1.0
71,14.jpg,và,d2,1.0
121,64.jpg,báo,<,1.0
121,63.jpg,để,ch,1.0
121,62.jpg,mất,xí,1.0
121,61.jpg,trầy,#4),1.0
