folder,image,ground_truth,prediction,cer_score
72,82.jpg,"thứ trưởng bộ tài nguyên & môi trường đặng hùng võ cho biết dự thảo nghị định đã thiết kế văn phòng đăng ký quyền sử dụng đất ở hai cấp : thuộc sở và thuộc phòng tài nguyên & môi trường (cấp tỉnh và huyện). văn phòng này có chức năng tổ chức thực hiện đăng ký sử dụng đất, quản lý hồ sơ địa chính và thực hiện thủ tục hành chính trong quản lý, sử dụng đất theo cơ chế "" một cửa "". nhưng trong đó chỉ duy nhất "" cửa "" ở cấp tỉnh được lập, chỉnh lý và quản lý hồ sơ địa chính gốc, còn "" cửa "" ở cấp huyện chỉ giữ các bản sao.",তবে তবে তবে তবে তবে তবে তবে তবে তবে তবে তবে তবে তবে তবে তবে তবে তবে তবে তবে তবে তবে তবে তবে তবে তবে তবে তবে তবে তবে তবে তবে তবে তবে তবে তবে তবে তবে তবে তবে তবে তবে তবে তবে তবে তবে তবে তবে তবে তবে তবে তবে �,0.9025
11,9.jpg,"trước mắt tôi sẽ yêu cầu ông phương báo cáo lại vụ việc. tại phiên tòa đang xét xử, luật sư phạm hữu tình đề nghị tạm hoãn phiên tòa còn có lý do các lời khai, bút lục liên quan đến bốn đối tượng mua dâm nói trên chỉ là bản photocopy (về nguyên tắc tố tụng những bút lục này không có giá trị), không phải bản chính. ông thấy sao? có lẽ do sơ sót, anh em kiểm tra không kỹ nhưng theo tôi không làm thay đổi được bản chất của vụ án.",המשתמש נמצא במשתמש שמתקבל כאשר נמצא במשתמש שמתקבל כאשר נמצא במשתמש שמתקבל כאשר נמצא במשתמש שמתקבל כאשר נמצא במשתמש שמתקבל כאשר נמצא במשתמש שמתקבל כאשר נמצא במשתמש שמתקבל כאשר נמצא במשתמש שמתקבל כאשר נמצא במשתמש שמתקבל כאשר נמצא במשתמש שמתקבל כאשר נמצא במש�,0.9023
26,40.jpg,"thành công là khi bố và con trai có dũng khí bước vào bếp, nấu những món ăn mẹ thích nhân ngày 8 - 3. món canh có thể hơi mặn, món cá sốt đáng lẽ phải có màu đỏ sậm thì lại ngả sang màu... đen cháy. nhưng nhìn mâm cơm, mẹ vẫn cười. bởi vì hai bố con không thể thành công trên chiến trường bếp núc, nhưng lại thành công khi tặng mẹ "" đoá hồng "" của tình yêu. một món quà ý nghĩa hơn cả những món quà quý giá, hạnh phúc ấy long lanh in trong mắt mẹ.",thêm cóng lái bái bái bái cantaram cóng lái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái bái,0.8993
12,12.jpg,"và 115 đã trở thành số điện thoại đáng tin cậy của nhiều người... theo những vòng xe cấp cứu. buổi sáng 10 - 11 - 2003 tôi ngồi ở phòng cấp cứu 115 của bệnh viện trưng vương. trên bàn trực có những năm điện thoại bàn và hai bộ đàm. y tá liêu văn trường trực điện thoại, có tiếng chuông reo vang, trường cầm ống nghe : "" ồ không có gì đâu! nhiệm vụ của chúng tôi mà. anh ấy bình phục là tôt rồi "".",এখন ms এস করে তখন তখন এখন ডাক্টার ডাক্টার ডাক্টার ডাক্টার ডাক্টার ডাক্টার ডাক্টার ডাক্টার ডাক্টার ডাক্টার ডাক্টার ডাক্টার ডাক্টার ডাক্টার ডাক্টার ডাক্টার ডাক্টার ডাক্টার ডাক্টার ডাক্টার ডাক্টার ডাক্টার ডাক্টার ডাক্টার ডাক্টার ডাক্টার ডাক্টার ডাক্টার ডাক্টার ডাক্টার ডাক্টার ডাক্টার ডা�,0.899
31,32.jpg,"chăng lưới xong, ông h. kéo tôi vào bụi cây ngồi đợi. "" đi vào tầm này mới có nhiều chim, vả lại giờ này mấy tay kiểm lâm không còn lượn lờ nữa - ông h. kể - hôm qua mấy thằng ở khu dưới bẫy chim xong không cất lưới bị kiểm lâm thu sạch, thế là mất toi mấy trăm ngàn bạc "". trên nền trời xám xịt, tôi bắt đầu nghe tiếng chim kêu quàng quạc bay về núi. không biết từ phương nào, từng đàn chim bay về ngọn núi trước mặt tôi.","chịnh linh sang nguyễn thái hút bù bù bù nguyễn đâu ""để tạm tạm bù bù bù nguyễn đâu""
chịnh linh sang nguyễn thái hút bù bù bù nguyễn đâu ""để tạm tạm bù bù bù nguyễn đâu""
chịnh linh sang nguyễn thái hút bù bù bù nguyễn đâu ""để tạm tạm bù bù bù nguyễn đâu""
chịnh linh sang nguyễn thái hút bù bù bù nguyễn đâu ""để tạm tạm bù bù bù nguyễn đâu""
chịnh linh sang nguyễn thái hút bù bù bù nguyễn đâu ""để tạm tạm bù bù bù nguyễn đâu""
chịnh linh sang nguyễn thái hút bù bù bù nguyễn đâu ""để tạm tạm bù bù bù nguyễn đ",0.8934
1,33.jpg,"ông tuấn anh nói : "" lỗi không của riêng ai, đây là rủi ro trong làm ăn công ty chỉ kiểm soát được một phần sự việc. sự việc liên tục xảy ra khiến hai bên không có sự hợp tác, tin cậy..., mệt mỏi từ hai phía "". không tiền bạc, sức khỏe vơi đi cùng cả số tư trang ít ỏi trên người cũng được đánh đổi lấy đồ dùng trong những ngày ở tù. họ đếm từng ngày trôi đi trong gánh nặng tiền bạc. riêng hồ văn thông, số hộ chiếu ax 0134520, ở cương gián, nghi xuân, hà tĩnh, ngày 21 - 3 - 2004 đã về đến tp.hcm sau cuộc hành trình ba ngày từ malaysia qua thái lan, campuchia và đến cửa khẩu an giang.","qui tu ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai dit, ai ai",0.8912
10,47.jpg,""" làm việc này tuy âm thầm nhưng vui, rất vui, chẳng có gì để buồn. việc tốt mà... "", các nhân viên của khai minh nói như vậy. phi cho biết khi làm dự án về dịch vụ báo mất, anh đã thực hiện một cuộc thăm dò về nhu cầu của người dân tp.hcm. hầu như 100% số người được hỏi đều cho biết hoàn toàn tán thành và sẵn sàng hợp tác nếu dịch vụ ra đời. nhặt và trả đã đủ để vui. dịch vụ của họ chính là khâu trung gian đảm bảo cho những niềm vui ấy được trọn vẹn.",""" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" """,0.8901
40,51.jpg,"mỗi sới gà đều có lịch đá cụ thể. cách tổ chức đá gà ở những phường gà này đều mang đậm tính chuyên nghiệp. có sới đá liền cả tuần như sới vạn phúc, hà đông, có sới đá hai ngày một tuần như sới đền đô, từ sơn, bắc ninh (thứ ba, thứ năm) hay sới yên sở, tây hồ, hà nội (thứ bảy, chủ nhật). 1.001 thủ đoạn. thông thường dân chơi gà thường bắt cược những con gà mà họ nắm vững được lai lịch của nó : đã thua trận nào chưa, đã đá như thế nào...",mēḥī sāḥī sāḥī sāḥī sāḥī sāḥī sāḥī sāḥī sāḥī sāḥī sāḥī sāḥī sāḥī sāḥī sāḥī sāḥī sāḥī sāḥī sāḥī sāḥī sāḥī sāḥī sāḥī sāḥī sāḥī sāḥī sāḥī sāḥī sāḥī sāḥī sāḥī sāḥī sāḥī sāḥī sāḥī sāḥī sāḥī sāḥī sāḥī sāḥī sāḥī sāḥī sā�,0.8864
90,47.jpg,"đi tìm giấy tờ rơi, những trạm trung chuyển rác và các điểm thu mua phế liệu là "" mối ruột "", những người bán hàng rong, sửa xe, thu lượm là những cộng tác viên thân thiết vì "" đi bộ, đi xe đạp, ngồi cố định một chỗ mới có nhiều cơ hội nhìn xuống đường "" chứ. từ ngày trở nên thân thiết với các nhân viên của khai minh, những người lao động vốn rất thầm lặng bên lề đường này như vui hẳn lên.",ἐπὶ τῶν φιλῶν τῶν τῶν ἐπὶ τῶν φιλῶν τῶν τῶν ἐπὶ τῶν φιλῶν τῶν τῶν ἐπὶ τῶν φιλῶν τῶν τῶν ἐπὶ τῶν φιλῶν τῶν τῶν ἐπὶ τῶν φιλῶν τῶν τῶν ἐπὶ τῶν φιλῶν τῶν τῶν ἐπὶ τῶν φιλῶν τῶν τῶν ἐπὶ τῶν φιλῶν τῶν τῶν ἐπ,0.8852
112,67.jpg,"xây dựng và phát triển đội ngũ cb - cc có chất lượng chuyên môn cao, có phẩm chất, đạo đức. kiểm tra, xử lý kiên quyết các vụ tham nhũng, lãng phí, làm thất thoát tài sản nhà nước... về kinh tế : tập trung mọi nỗ lực nhằm tháo gỡ sản xuất kinh doanh, đưa tốc độ tăng trưởng gdp trên địa bàn tp đạt 12% năm 2004 và trên 12% năm 2005. phát triển nhanh các ngành dịch vụ, tái cấu trúc các ngành công nghiệp.","xày đáng vả vả plùt tả tả tả ngũ co-cc co' chát lương chuyển món cao, co' phạm
để tả tả tả tả tả tả tả tả xù' xù' xù' xù' xù' vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua vua",0.8837
