folder,image,ground_truth,prediction,cer_score,confidence
48,95.jpg,"hay đó là cách nói khác của từ thành đạt, nghĩa là có được một cuộc sống",au     a nuahwanm,0.8333,0.5984
65,26.jpg,thường,rlibg,0.8333,0.2928
30,9.jpg,nguyễn,na,0.8333,0.5855
49,24.jpg,bán buôn nhằm hạn chế kinh doanh lòng vòng làm nâng giá thuốc; lập,hwmnh dna  mmyu,0.8333,0.6052
8,19.jpg,nguyên,mnya,0.8333,0.3423
123,100.jpg,phương,mhuchy,0.8333,0.7618
126,31.jpg,nguyễn,dlgen,0.8333,0.3033
80,86.jpg,trường,hnuirng,0.8333,0.4775
54,3.jpg,trường,tioy,0.8333,0.4214
100,78.jpg,trường,hairny,0.8333,0.4552
45,73.jpg,nguyên,myungin,0.8333,0.764
56,88.jpg,khoảng,hly,0.8333,0.279
140,61.jpg,trường,tuldy,0.8333,0.812
76,94.jpg,"được biết, hiện ubnd tp đang chỉ đạo các cơ quan liên quan tập trung nhiều biện pháp",uent doyco c mlam th,0.8333,0.5573
136,86.jpg,trường,tala,0.8333,0.399
23,93.jpg,trường,brronap,0.8333,0.6458
130,38.jpg,ngoằng,rgray,0.8333,0.4881
37,61.jpg,trưởng,tuo y,0.8333,0.5438
82,21.jpg,bêtông,bk 4ovg,0.8333,0.5757
95,92.jpg,trưởng,hieny,0.8333,0.2828
64,68.jpg,trưởng,r uow,0.8333,0.4871
27,99.jpg,"thường trú của chương trình phát triển liên hiệp quốc (undp) tại hà nội, khẳng định",qh  i ulnd) nokgin,0.8313,0.5409
62,34.jpg,"phí tăng lên do khối lượng công trình tăng, còn là tăng ở khoản đền bù,",f3 l 1 n loq gh +y=k5+5iknh5,0.831,0.5158
53,93.jpg,"là chủ trương gì? "", hđxx muốn làm rõ hơn. "" thưa, chủ trương xin chính",t xxmn ntatzc,0.831,0.6367
146,52.jpg,đdv trực ban cho biết có ca cấp cứu đường tô hiến thành đang gọi.,hin  da t u ng?,0.8308,0.5019
94,52.jpg,"đá, bụi, không khí ngột ngạt, nước tuôn xuống và tối tăm khiến chúng tôi lẫn những","db, hai  n nm nr sid5ms",0.8293,0.5973
114,33.jpg,"như cùng cực. và trên hết, nghi vấn về "" một âm mưu tống tiền "" mà một bài báo gán",nng ca nmiqtmambar ga,0.8293,0.6016
4,66.jpg,với trí thức kiều bào. các cơ quan sẽ được quyền chủ động hơn trong việc mời,u tn r l h.copun x7iqmym,0.8289,0.497
106,19.jpg,"bị tấn công trọng thương, nhưng sau đó hải đã thay đổi lời khai.",nththng.nhun so,0.8281,0.6089
126,3.jpg,"thích nhân ngày 8 - 3. món canh có thể hơi mặn, món cá sốt đáng lẽ phải có màu đỏ",nagy-.maax:hmmnnedyp6ma?,0.8272,0.599
89,75.jpg,"đứng tản mát quanh "" nhà vĩnh biệt "" nằm âm u bên ngút ngàn rừng núi trường",ta ma uma a n anátn,0.8267,0.6091
105,39.jpg,"ở tp.hcm, chúng tôi làm việc trực tiếp với đại diện công ty bitocimex. giám",atp.mtd biimgi,0.8267,0.5708
34,8.jpg,"nên khi có biến động, không dn nào dám mở rộng quy mô, phát triển sản",n bt nn olan mgm,0.8261,0.696
44,48.jpg,"vụ sai phạm công trình đường liên cảng a5 có bị "" chìm xuồng ""?",u ci py t tylnsudm?,0.8254,0.6012
7,83.jpg,"của các kỳ thi, và cũng là bản chất của thành công.",tu agban kathay,0.8235,0.6266
8,3.jpg,người dân từ thành phố qui nhơn (bình định) và huyện sông cầu (phú yên) đã được,danman nqun(n)auca(rrc,0.8228,0.6838
8,94.jpg,"kể rằng trong gia đình, anh sơn là người thông minh và tài hoa nhất. hơn 30 năm",1ntyibaul ni handak a o,0.8228,0.4814
134,41.jpg,"hàng hóa là sản phẩm của lao động, có thể thỏa mãn các nhu cầu nào đó của con người thông qua trao đổi, mua bán.",n din a ti d aia a d  t a mnhea,0.8214,0.4062
104,94.jpg,"tặng mẹ "" đoá hồng "" của tình yêu. một món quà ý nghĩa hơn cả những","ty mahy""ci  hotmnkn",0.8209,0.5951
3,84.jpg,"trần văn nhật, giám đốc trung tâm y học dự phòng, kể thêm trung tâm",to ve nahtha ykwa trka,0.8209,0.6252
68,57.jpg,"bs khám bệnh rồi chẩn đoán, đdv đo huyết áp, chích thuốc giảm đau, chuyển bệnh",bshmbrö hdmnianancbin,0.8205,0.5871
93,96.jpg,"tục. trong điện thoại hiện lên số di động 091.3.85..., một người tự xưng",tong nt sdd 5.,0.8194,0.7189
77,53.jpg,"hcm thành lập hội đồng giám định xây dựng công trình này. mới đây, cơ quan điều tra","ac ha& xp x; dy gh1 njutj,wmsa",0.8193,0.5858
86,77.jpg,"xây dựng chủ nghĩa xã hội, có liên quan trực tiếp đến sự phồn vinh",duyhanu'a quay bch'xhmn?,0.8182,0.5846
5,91.jpg,"lộ vẫn đang hoành hành. nhiều tài xế tha thiết "" mời các lãnh đạo hãy bỏ xe biển số xanh",1 vn hnarhhaáinaimcax blá,0.8182,0.6175
99,34.jpg,nhưng khủng khiếp nhất là lúc bị sóng nhồi đập vào thành tàu. vừa bám giữ cho,nhinqin  a ipvhatbanu,0.8182,0.6612
138,58.jpg,"tâm thần, hai đứa con và đứa cháu nhỏ đã 18 tháng tuổi.",h ho dkv nme t4 hha,0.8182,0.5632
112,83.jpg,chức năng đã thừa nhận ngày đầu tiên việc tuyên truyền về hiv đã bị gắn,n dr u  7 dxha vo+p kiv trh,0.8169,0.5966
85,79.jpg,"về. cả tuần như thế, ngôi trường quê ồn ào ầm ĩ chuyện đã để cho con bé",vo.cum ho: haay uatdui d  m,0.8169,0.536
22,68.jpg,huyện phước sơn (quảng nam) đã hiện ra trước mặt chúng tôi. khác với vẻ,p puása(qagu)kmtnádjikká,0.8169,0.5518
75,66.jpg,"tại khách sạn ngọc vân 2, tiếp tục điều tra làm rõ để xử lý hành vi phạm tội",dao nvante ditanttxhaphenta,0.8158,0.6651
91,61.jpg,vks nhân dân tỉnh đã có động thái nào khi lộ ra việc ông phương cùng ba đối tượng,vks nadlddantadamylqan hasty,0.8148,0.6828
48,41.jpg,""" nổi tiếng "" về chặn xe tại khu vực km 95 quốc lộ 20, địa bàn la ngà,",náö5ehánh nm5qudalan,0.8143,0.5845
35,22.jpg,"trong năm nay, chi hội sẽ thực hiện một số kế hoạch làm từ thiện như :",tn nn naci mttu,0.8143,0.5887
88,18.jpg,"một thanh niên mặc đồ dân phòng chờ sẵn nơi đầu hẻm đón chúng tôi. xe dừng,",m nhnddng cha mim,0.8133,0.66
120,44.jpg,thương lại bắt đầu hú lên. chiếc xe lại phải len lỏi qua những ngả đường để,u a dan .   nqua g,0.8133,0.5646
79,97.jpg,"biết, nhưng người ta vẫn ơn ớn và vẫn cứ tránh không tiếp xúc với bất cứ ai",kmuzut1 v m xva v x txuu vf,0.8133,0.5507
32,79.jpg,thực hiện thông báo 904 / tb - ub ngày 15 - 12 - 2003 của ubnd tỉnh phú yên,kaq tö 04/b  454i3a u,0.8133,0.5761
73,41.jpg,bên những áo quan giữa cảnh tử biệt sinh ly đầy những đoạn trường này nhưng,ba nan  lytng ttagala,0.8133,0.55
65,73.jpg,khủng khiếp nhất là lượng đất đá này đã trôi trượt trên một đoạn,kln  a lsh dx t7 t57ams+hx,0.8125,0.4931
113,52.jpg,"với số lượng lớn thì ông ba lại chỉ sang các đầu nậu ở lâm đồng,",taylthg k ksng m tsway,0.8125,0.5473
74,85.jpg,các dự án có vốn đầu tư nước ngoài. rà soát lại chương trình hội,aédacöi nurgslcngtin,0.8125,0.5651
4,11.jpg,"việc làm, không nhà ở, không lương bổng, có người bị đói khát, bị tù tội... giờ đây, những",vc lmnhl só tiidnhg,0.8111,0.5794
80,99.jpg,"nghiệp bảo vệ nền độc lập dân tộc và xây dựng chủ nghĩa xã hội, có liên quan trực tiếp đến",ep   pdady cinunólaqantat,0.8111,0.5612
13,86.jpg,"hà nội : 98% - 100% người nghiện tái nghiện. phát biểu tại hội nghị sơ kết ba năm công tác phòng chống ma túy,",1-1g nghtáh.úl igh soknnm,0.8091,0.6133
62,84.jpg,"bà con trong xóm tới trồng hoa kiểng, thắp nhang trước mộ người chết nên người",hon t  aha  na um a,0.8077,0.6032
61,39.jpg,"ông cho rằng trong quí tới chỉ cần triển khai hai, ba trong 16 chương trình này cũng tạo",bng  gogca aba yca n,0.8068,0.6338
118,23.jpg,hướng đi bà rịa - vũng tàu bằng xe tải nặng 54n-7... tài xế xe,uba-v g zn54nae,0.8065,0.5791
12,89.jpg,"thảm thiết rứa, làm răng ai có thể làm ngơ được "". xác 19 công",ta ánalngadi mitadscng,0.8065,0.5795
144,3.jpg,"về phía mình... "". sáng 31 - 3, sau hai cuộc điện thoại, nhóm phóng viên","vi. caq3t-s, hi cota ai,",0.8056,0.62
129,99.jpg,"em đã đưa chúng tôi trở về an toàn. sau hơn một ngày nghỉ dưỡng sức, tối",d a tvant. nmlgté,0.8056,0.5526
81,16.jpg,"trách xây dựng cơ bản - ông phạm hồng giang "", bị cáo gợi ý. "" bị cáo ký",tncqxadb2-8g pamtbganc,0.8056,0.618
148,88.jpg,"vất vả lắm duy mới cho biết : "" vào đến đây thì địa chất ổn định hơn nên",vavit ou  a vt d da i,0.8056,0.5669
77,29.jpg,nước ta giáp với biển đông ở hai phía đông và nam. vùng biển việt nam là,at g v  ho nanam,0.8056,0.5956
122,42.jpg,đang lặn thì máy nén khí bị hỏng. năm phút sau thấy bay thợ nổi lên nhưng anh,a  thrphthnsin nh,0.8052,0.6855
74,90.jpg,"những bạn bè mình ở "" nhà vĩnh biệt "", người lê la trước cửa văn phòng, tất cả đều","ug an nw'""na ey at aamuntacaa",0.8049,0.5708
34,63.jpg,""" tội nghiệp, họ toàn là người miền bắc... "" - một chủ quán ở đầu thị trấn nói khi",t panynibal.-mc qnadann,0.8049,0.5975
74,13.jpg,""" lạ là khi tôi đề nghị phân cấp, mấy anh tổng công ty nghe phân cấp là... chạy "" - ông",alt in n cmj ark i pan g,0.8046,0.6334
87,59.jpg,"100.000 đ, qua đoạn dầu giây dính 200.000 đ, đến giá rai - xuân lộc bị thu tiếp 100.000",4oo tan dagi.cotgika-xbt h lo,0.8046,0.5741
105,55.jpg,"lượt mình, nguy cơ kẹt xe sẽ xảy ra ngay tại đây - chỗ đường xe lửa này",mgutrxngcg xany,0.8028,0.6352
44,99.jpg,"năng bới hết công trình lên để kiểm tra từng cây cừ, từng mét sắt được.",hybihi lndah c mts.,0.8028,0.5959
111,38.jpg,"hết sức để khẳng định mình. đó là ý nghĩa vẹn nguyên của các kỳ thi, và cũng","mde'aamymm.ólaymyavenmi uacaiathi,nm",0.8026,0.6364
11,20.jpg,"đến giờ đã 20 năm trôi qua kể từ khi người ta phát hiện virus hiv, cộng đồng",sct ma hai w tnli urh par nnavy y,0.8026,0.6014
93,26.jpg,chính,danb,0.8,0.6237
132,43.jpg,trong,tury,0.8,0.6759
147,43.jpg,thuộc,tlwcr,0.8,0.5456
122,89.jpg,người,mayui,0.8,0.5762
50,42.jpg,chiến,clher,0.8,0.5253
61,53.jpg,người,vgu:,0.8,0.3973
131,13.jpg,tưởng,tui,0.8,0.3266
132,35.jpg,những,mhuty,0.8,0.3514
1,64.jpg,trong,ttay,0.8,0.5358
6,56.jpg,xuống,xhy,0.8,0.4773
116,27.jpg,xuống,ruiry,0.8,0.6948
40,92.jpg,thống,khoy,0.8,0.5917
28,61.jpg,không,ichony,0.8,0.6937
127,48.jpg,lượng,lu'srng,0.8,0.6108
59,31.jpg,không,k hmy,0.8,0.9489
7,65.jpg,nhưng,n luang,0.8,0.7019
39,27.jpg,người,nyus,0.8,0.4637
50,3.jpg,thành,houl,0.8,0.5994
51,29.jpg,trong,1roruz,0.8,0.6731
86,21.jpg,không,winy,0.8,0.2981
2,47.jpg,không,hisny,0.8,0.5584
53,38.jpg,phòng,plorig,0.8,0.5962
2,46.jpg,phiên,yluin,0.8,0.6299
119,17.jpg,đường,dimg,0.8,0.6196
77,77.jpg,ngược,nqu'sc,0.8,0.7962
47,69.jpg,trong,frmy,0.8,0.5631
6,63.jpg,dương,dhy,0.8,0.4685
102,24.jpg,trang,i cung,0.8,0.6193
5,89.jpg,đơn vị đầu tư cần xem xét kỹ và cân nhắc kỹ các phương án lựa chọn sao,psn w #f  wn v&y ox syphlhmu,0.8,0.5534
2,74.jpg,trọng,-ag,0.8,0.2004
62,86.jpg,hoảng,thearg,0.8,0.7923
144,95.jpg,trong,t zoy,0.8,0.8344
148,18.jpg,người,manli,0.8,0.5917
55,58.jpg,thành,hrang,0.8,0.7392
55,69.jpg,người,neg idi,0.8,0.6105
144,5.jpg,những,nauiy,0.8,0.5351
103,20.jpg,vướng,vj6,0.8,0.4712
140,40.jpg,không,hhay,0.8,0.7825
89,94.jpg,trong,tay,0.8,0.5148
88,13.jpg,không,1uny,0.8,0.5925
97,12.jpg,trong,demg,0.8,0.8072
62,15.jpg,chăng,shoun g,0.8,0.756
68,90.jpg,nghèo,myluo,0.8,0.6793
81,46.jpg,nghĩa,rahiay,0.8,0.6592
61,82.jpg,không,fha',0.8,0.6993
68,91.jpg,"mặt bằng khu nghĩa địa để khi lũ về, bà con trong vùng không may qua đời có",ma hh da de uaconaag mas,0.8,0.6305
84,68.jpg,người,rgyul,0.8,0.4284
65,9.jpg,chiếc,loa'c,0.8,0.4803
96,35.jpg,trong,tmy,0.8,0.7007
61,85.jpg,chính,dwn,0.8,0.6724
97,86.jpg,người,grn,0.8,0.3399
10,55.jpg,không,eline,0.8,0.5681
89,69.jpg,nghĩa,yhiz,0.8,0.7209
29,25.jpg,triển,ther,0.8,0.9245
57,52.jpg,quảng,cenang,0.8,0.637
104,20.jpg,nhưng,mhury,0.8,0.6637
110,65.jpg,dưỡng,dw'ry,0.8,0.6148
61,78.jpg,riêng,meny,0.8,0.9457
141,48.jpg,chúng,aliny,0.8,0.7548
150,66.jpg,nhưng,alnag,0.8,0.3718
126,12.jpg,đường,dhany,0.8,0.4633
49,26.jpg,nghèo,myhi,0.8,0.9119
39,85.jpg,chiếc,liv,0.8,0.6584
37,74.jpg,những,mausng,0.8,0.5895
39,68.jpg,hướng,h dovg,0.8,0.6153
97,11.jpg,trước,ttris,0.8,0.6755
128,71.jpg,trong,-liony,0.8,0.6152
49,31.jpg,đường,chuing,0.8,0.5059
68,22.jpg,nhiều,mhnen,0.8,0.6001
51,58.jpg,người,ggcbr,0.8,0.2877
35,82.jpg,những,rhoiy,0.8,0.6483
104,60.jpg,không,hinong,0.8,0.7901
52,39.jpg,không,hhop,0.8,0.6586
52,40.jpg,phước,plulsc,0.8,0.6717
51,91.jpg,trước,thrie,0.8,0.5682
142,7.jpg,nướng,nidy,0.8,0.7199
28,18.jpg,những,phy,0.8,0.216
114,48.jpg,người,ngriss,0.8,0.5171
92,9.jpg,người,mg ug,0.8,0.6734
140,54.jpg,người,rgl,0.8,0.5713
28,26.jpg,ngành,myanl,0.8,0.8651
34,82.jpg,nghĩa,zlua,0.8,0.4147
20,5.jpg,trình,finl,0.8,0.699
61,70.jpg,không,hlony,0.8,0.5023
11,34.jpg,tiếng,peny,0.8,0.7077
34,95.jpg,người,nygut,0.8,0.4341
21,28.jpg,đường,oturg,0.8,0.763
115,38.jpg,xuống,cny,0.8,0.5777
135,93.jpg,phước,fhis'c,0.8,0.6009
70,83.jpg,đường,diorg,0.8,0.6338
70,85.jpg,trong,rhuy,0.8,0.3434
21,59.jpg,khiến,chiiy',0.8,0.6896
66,47.jpg,thích,hl,0.8,0.4146
95,40.jpg,khoản,frhoain,0.8,0.7427
74,22.jpg,"sáng nay, 31 - 3, hội nghị thành ủy tp.hcm mở rộng tiếp tục làm rõ nguyên nhân vì sao tình hình kinh","sa13-s, ahti.hchnn t lannynaidal",0.8,0.553
120,47.jpg,những,nlui ng,0.8,0.5799
78,80.jpg,trong,tum,0.8,0.6786
110,28.jpg,nghèo,mahe,0.8,0.8713
121,77.jpg,huyện,lune,0.8,0.2351
15,1.jpg,không,chay,0.8,0.6455
70,12.jpg,dương,dimy,0.8,0.488
110,34.jpg,trượt,hust,0.8,0.68
12,87.jpg,không,achony,0.8,0.7833
134,16.jpg,tiếng,they,0.8,0.6186
109,39.jpg,người,nayrdi,0.8,0.5154
57,83.jpg,nhưng,nwincy,0.8,0.6957
70,76.jpg,người,ngiod:,0.8,0.6029
82,57.jpg,thông,hhoy,0.8,0.3785
137,74.jpg,thuốc,1ms-c,0.8,0.4953
77,54.jpg,không,huy,0.8,0.4053
85,46.jpg,người,nyia:,0.8,0.6245
31,33.jpg,người,npis,0.8,0.6481
53,21.jpg,huỳnh,tagnl,0.8,0.4751
145,11.jpg,người,gugi:,0.8,0.5627
94,24.jpg,tương,aiag,0.8,0.4504
90,37.jpg,kiểng,serg,0.8,0.486
53,15.jpg,người,mgiar,0.8,0.5853
85,95.jpg,người,nyn'di,0.8,0.8176
60,84.jpg,ngược,ngui'r,0.8,0.6582
59,91.jpg,đường,tulny,0.8,0.5914
67,58.jpg,khiến,hhra!,0.8,0.5464
149,75.jpg,huyện,hanir,0.8,0.398
149,61.jpg,chiến,lis',0.8,0.5294
76,47.jpg,trọng,tory,0.8,0.7251
67,25.jpg,những,nkuinyg,0.8,0.5148
130,74.jpg,người,gins,0.8,0.6006
19,44.jpg,xuồng,kury,0.8,0.5336
124,55.jpg,kiểng,lains,0.8,0.6613
98,21.jpg,tháng,thainey,0.8,0.828
75,21.jpg,những,nam,0.8,0.1999
32,85.jpg,người,aguir,0.8,0.4295
120,34.jpg,triển,tor,0.8,0.3974
123,40.jpg,chúng,clky,0.8,0.7631
25,73.jpg,xuống,xwry,0.8,0.4988
53,11.jpg,ngược,nqudl,0.8,0.6827
65,16.jpg,chiều,cluien,0.8,0.6137
44,59.jpg,không,lche ng,0.8,0.7213
73,86.jpg,phước,thui'c,0.8,0.6674
9,38.jpg,thuận,hhunoun,0.8,0.6225
58,45.jpg,dương,hony,0.8,0.647
136,38.jpg,nhưng,mining,0.8,0.633
145,1.jpg,người,aguk,0.8,0.7814
56,66.jpg,đường,tuny,0.8,0.2156
44,62.jpg,nhiều,neriat,0.8,0.7573
136,55.jpg,xuồng,kury,0.8,0.2811
15,48.jpg,khách,hhail,0.8,0.6634
88,89.jpg,người,nezus,0.8,0.5065
56,60.jpg,thoại,hea,0.8,0.7051
64,24.jpg,không,iclsng,0.8,0.5479
6,15.jpg,người,ngyier,0.8,0.5564
111,33.jpg,trắng,fraiy,0.8,0.608
148,47.jpg,không,hlony,0.8,0.6975
139,41.jpg,người,nyuir,0.8,0.637
27,42.jpg,trình,4rru,0.8,0.4702
99,47.jpg,hướng,htory,0.8,0.5065
30,74.jpg,trách,tail,0.8,0.4859
73,63.jpg,lương,lisry,0.8,0.6565
69,10.jpg,phước,pluisc,0.8,0.6728
30,27.jpg,triển,tuet,0.8,0.6323
143,16.jpg,hướng,hua,0.8,0.5499
139,58.jpg,triệu,hi2,0.8,0.3367
126,62.jpg,khẳng,chay,0.8,0.5769
48,82.jpg,người,rguo,0.8,0.3849
5,73.jpg,những,akiny,0.8,0.3529
5,72.jpg,lương,lwhy,0.8,0.7069
126,66.jpg,quyền,apunen,0.8,0.3951
129,44.jpg,"bờ biển dài 3.260 km, từ quảng ninh đến kiên giang. như vậy cứ 100 km2 thì có 1 km bờ biển",id .n qny kn gaynsnmr1in,0.8,0.5756
19,27.jpg,phước,phaige,0.8,0.6774
33,11.jpg,người,mgni3i,0.8,0.5467
80,38.jpg,triển,thek,0.8,0.5631
46,37.jpg,ngoài,igszu,0.8,0.4813
46,35.jpg,ngoài,hg oa,0.8,0.6658
136,96.jpg,những,nusy,0.8,0.485
96,62.jpg,tượng,+udnq,0.8,0.8527
56,7.jpg,huyện,thayis,0.8,0.6306
98,85.jpg,quảng,cnny,0.8,0.3567
107,18.jpg,chúng,ohuy,0.8,0.6947
88,60.jpg,thỉnh,fh:,0.8,0.6635
147,41.jpg,những,luny,0.8,0.4647
94,56.jpg,người,nlguin,0.8,0.5515
121,24.jpg,huống,anny,0.8,0.5432
41,29.jpg,không,jalong,0.8,0.5254
22,75.jpg,nhưng,nluia,0.8,0.4826
49,56.jpg,ngoài,ngrar:,0.8,0.7117
69,30.jpg,đường,chiny,0.8,0.5963
14,80.jpg,người,myui,0.8,0.4069
75,33.jpg,thông,tary,0.8,0.5302
127,9.jpg,phước,sehxoc,0.8,0.5106
62,68.jpg,không,ichorg,0.8,0.493
101,60.jpg,người,ngitin:,0.8,0.673
102,58.jpg,hoàng,ltoan,0.8,0.8375
133,30.jpg,phước,thili,0.8,0.5376
91,55.jpg,buông,ku8y,0.8,0.412
23,1.jpg,người,nyu'f,0.8,0.8367
75,43.jpg,quyền,gup,0.8,0.7425
47,46.jpg,người,nna,0.8,0.4089
